id,*상점,*매직박스1,*기본,type,name,description,cat,sub_cat,bundle_size,useAction,infoAction,file_name,width,height,sellPrice,R,G,B,grade,*이미지,*색상,열1,*획득 방법,attributes
203274,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_3x2_photoframe.png,103,51,,,,,,,,,,
203275,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x1_chiffonier.png,169,91,,,,,,,,,,
203276,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x2_minidesk.png,177,133,,,,,,,,,,
203277,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x2_toyhorse_01.png,150,135,,,,,,,,,,
203278,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x2_toyhorse_02.png,67,89,,,,,,,,,,
203279,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x2_toyhorse_03.png,49,66,,,,,,,,,,
203280,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x2_toyhorse_04.png,119,61,,,,,,,,,,
203281,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_4x2_toyhorse_05.png,150,169,,,,,,,,,,
203282,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_6x3_bed.png,236,153,,,,,,,,,,
203283,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_7x2_window_01.png,282,86,,,,,,,,,,
203284,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_7x2_window_02.png,9,55,,,,,,,,,,
203285,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_7x2_window_03.png,6,6,,,,,,,,,,
203286,,,,item,no name,no description,objects,object,1,,,obj_set_boyroom_7x6_lug.png,284,235,,,,,,,,,,
203287,,,,item,no name,no description,objects,object,1,,,obj_set_bread_1x1_chair.png,47,64,,,,,,,,,,
203288,,,,item,no name,no description,objects,object,1,,,obj_set_bread_1x2_fence.png,41,118,,,,,,,,,,
203289,,,,item,no name,no description,objects,object,1,,,obj_set_bread_1x2_wall_01.png,42,82,,,,,,,,,,
203290,,,,item,no name,no description,objects,object,1,,,obj_set_bread_1x2_wall_02.png,42,82,,,,,,,,,,
203291,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x1_fence.png,86,68,,,,,,,,,,
203292,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x1_furniture.png,93,221,,,,,,,,,,
203293,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x1_sale.png,72,142,,,,,,,,,,
203294,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x2_bread.png,74,107,,,,,,,,,,
203295,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x2_stone.png,87,85,,,,,,,,,,
203296,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x2_tile.png,82,82,,,,,,,,,,
203297,,,,item,no name,no description,objects,object,1,,,obj_set_bread_2x3_cake.png,81,189,,,,,,,,,,
203298,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x1_bread.png,124,133,,,,,,,,,,
203299,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x1_firepot_01.png,129,216,,,,,,,,,,
203300,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x1_firepot_02.png,102,110,,,,,,,,,,
203301,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x1_furniture.png,122,127,,,,,,,,,,
203302,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x2_table.png,99,148,,,,,,,,,,
203303,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x3_bread_01.png,120,186,,,,,,,,,,
203304,,,,item,no name,no description,objects,object,1,,,obj_set_bread_3x3_bread_02.png,124,209,,,,,,,,,,
203305,,,,item,no name,no description,objects,object,1,,,obj_set_bread_4x1_counter.png,160,132,,,,,,,,,,
203306,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_1x1_walllamp01_01.png,34,68,,,,,,,,,,
203307,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_1x1_walllamp01_02.png,48,43,,,,,,,,,,
203308,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_1x2_wall01.png,42,82,,,,,,,,,,
203309,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_1x2_wall02.png,42,82,,,,,,,,,,
203310,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_1x2_wall03.png,42,82,,,,,,,,,,
203311,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_1x2_wall04.png,42,82,,,,,,,,,,
203312,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x1_billboard.png,90,106,,,,,,,,,,
203313,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x1_chair.png,70,106,,,,,,,,,,
203314,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x1_partition.png,92,73,,,,,,,,,,
203315,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x1_sign.png,76,53,,,,,,,,,,
203316,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x2_floor.png,82,82,,,,,,,,,,
203317,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x3_cups.png,90,187,,,,,,,,,,
203318,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x3_icecreams.png,90,211,,,,,,,,,,
203319,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_2x4_soup.png,98,234,,,,,,,,,,
203320,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_3x1_walllamp02_01.png,72,57,,,,,,,,,,
203321,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_3x1_walllamp02_02.png,90,40,,,,,,,,,,
203322,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_3x1_walllamp02_03.png,58,58,,,,,,,,,,
203323,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_3x1_walllamp02_04.png,59,14,,,,,,,,,,
203324,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x1_door_01.png,43,128,,,,,,,,,,
203325,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x1_door_02.png,43,128,,,,,,,,,,
203326,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x1_door_03.png,64,109,,,,,,,,,,
203327,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x1_door_04.png,64,109,,,,,,,,,,
203328,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x1_door_05.png,36,38,,,,,,,,,,
203329,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x1_door_06.png,162,42,,,,,,,,,,
203330,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x2_spoons_01.png,185,182,,,,,,,,,,
203331,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x2_spoons_02.png,3,10,,,,,,,,,,
203332,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x2_wine.png,166,161,,,,,,,,,,
203333,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x3_rib_potato.png,162,170,,,,,,,,,,
203334,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x3_spaghettis.png,171,175,,,,,,,,,,
203335,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x3_table01.png,168,185,,,,,,,,,,
203336,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x3_table02.png,168,183,,,,,,,,,,
203337,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_4x4_desserts.png,172,242,,,,,,,,,,
203338,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x3_fruits.png,172,212,,,,,,,,,,
203339,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x3_pizza_meat.png,173,204,,,,,,,,,,
203340,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_01.png,178,225,,,,,,,,,,
203341,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_02.png,35,18,,,,,,,,,,
203342,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_03.png,23,20,,,,,,,,,,
203343,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_04.png,116,106,,,,,,,,,,
203344,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_05.png,106,112,,,,,,,,,,
203345,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_06.png,21,14,,,,,,,,,,
203346,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_07.png,21,15,,,,,,,,,,
203347,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_08.png,96,88,,,,,,,,,,
203348,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_09.png,84,103,,,,,,,,,,
203349,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_10.png,20,19,,,,,,,,,,
203350,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_11.png,17,7,,,,,,,,,,
203351,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_12.png,18,15,,,,,,,,,,
203352,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_13.png,74,68,,,,,,,,,,
203353,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_14.png,60,81,,,,,,,,,,
203354,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_15.png,20,17,,,,,,,,,,
203355,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_16.png,11,8,,,,,,,,,,
203356,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_17.png,19,13,,,,,,,,,,
203357,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_5x4_chocofountain_18.png,54,48,,,,,,,,,,
203358,,,,item,no name,no description,objects,object,1,,,obj_set_buffet_8x3_sushi_vegetables.png,328,184,,,,,,,,,,
203359,,,,item,no name,no description,objects,object,1,,,obj_set_casino_1x1_column_01.png,51,175,,,,,,,,,,
203360,,,,item,no name,no description,objects,object,1,,,obj_set_casino_1x1_column_02.png,51,175,,,,,,,,,,
203361,,,,item,no name,no description,objects,object,1,,,obj_set_casino_1x1_column_03.png,51,175,,,,,,,,,,
203362,,,,item,no name,no description,objects,object,1,,,obj_set_casino_1x1_column_04.png,51,175,,,,,,,,,,
203363,,,,item,no name,no description,objects,object,1,,,obj_set_casino_1x2_wallpaper.png,42,82,,,,,,,,,,
203364,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x2_frame_01.png,79,46,,,,,,,,,,
203365,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x2_frame_02.png,79,46,,,,,,,,,,
203366,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x2_pillar.png,76,234,,,,,,,,,,
203367,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x2_tile.png,82,82,,,,,,,,,,
203368,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_01.png,82,215,,,,,,,,,,
203369,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_02.png,72,18,,,,,,,,,,
203370,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_04.png,20,20,,,,,,,,,,
203371,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_05.png,24,23,,,,,,,,,,
203372,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_06.png,24,23,,,,,,,,,,
203373,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_07.png,24,23,,,,,,,,,,
203374,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_08.png,24,23,,,,,,,,,,
203375,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_09.png,24,23,,,,,,,,,,
203376,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_10.png,24,23,,,,,,,,,,
203377,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_11.png,47,67,,,,,,,,,,
203378,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_game_12.png,70,67,,,,,,,,,,
203379,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_01.png,82,209,,,,,,,,,,
203380,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_02.png,64,40,,,,,,,,,,
203381,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_03.png,24,23,,,,,,,,,,
203382,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_04.png,24,23,,,,,,,,,,
203383,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_05.png,24,23,,,,,,,,,,
203384,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_06.png,24,23,,,,,,,,,,
203385,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_07.png,24,23,,,,,,,,,,
203386,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_08.png,24,23,,,,,,,,,,
203387,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_09.png,47,45,,,,,,,,,,
203388,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_puzzlegame_10.png,70,67,,,,,,,,,,
203389,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_01.png,82,212,,,,,,,,,,
203390,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_02.png,38,38,,,,,,,,,,
203391,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03.png,68,32,,,,,,,,,,
203392,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_01.png,68,32,,,,,,,,,,
203393,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_02.png,68,32,,,,,,,,,,
203394,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_03.png,18,25,,,,,,,,,,
203395,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_04.png,22,17,,,,,,,,,,
203396,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_05.png,25,17,,,,,,,,,,
203397,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_06.png,56,14,,,,,,,,,,
203398,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_03_07.png,50,26,,,,,,,,,,
203399,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_04.png,25,26,,,,,,,,,,
203400,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_05.png,17,20,,,,,,,,,,
203401,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_06.png,9,37,,,,,,,,,,
203402,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_07.png,60,31,,,,,,,,,,
203403,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_08.png,60,31,,,,,,,,,,
203404,,,,item,no name,no description,objects,object,1,,,obj_set_casino_2x3_rulletgame_chair.png,60,112,,,,,,,,,,
203405,,,,item,no name,no description,objects,object,1,,,obj_set_casino_3x1_fence.png,130,95,,,,,,,,,,
203406,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x1_door_01.png,174,215,,,,,,,,,,
203407,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x1_door_02.png,167,50,,,,,,,,,,
203408,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x1_door_03.png,52,79,,,,,,,,,,
203409,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x1_wall.png,170,201,,,,,,,,,,
203410,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_01.png,171,173,,,,,,,,,,
203411,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_02.png,13,14,,,,,,,,,,
203412,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_03.png,13,14,,,,,,,,,,
203413,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_04.png,43,7,,,,,,,,,,
203414,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_05.png,13,13,,,,,,,,,,
203415,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_06.png,16,32,,,,,,,,,,
203416,,,,item,no name,no description,objects,object,1,,,obj_set_casino_4x2_game_07.png,14,22,,,,,,,,,,
203417,,,,item,no name,no description,objects,object,1,,,obj_set_casino_5x1_wall.png,250,279,,,,,,,,,,
203418,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardgame_01.png,242,193,,,,,,,,,,
203419,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardgame_02.png,66,106,,,,,,,,,,
203420,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_01.png,64,102,,,,,,,,,,
203421,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_02.png,64,107,,,,,,,,,,
203422,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_03.png,64,107,,,,,,,,,,
203423,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_04.png,97,123,,,,,,,,,,
203424,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_05.png,19,23,,,,,,,,,,
203425,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_06.png,19,23,,,,,,,,,,
203426,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_07.png,19,23,,,,,,,,,,
203427,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_08.png,19,23,,,,,,,,,,
203428,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_09.png,19,23,,,,,,,,,,
203429,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_10.png,19,20,,,,,,,,,,
203430,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_11.png,19,20,,,,,,,,,,
203431,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_12.png,19,20,,,,,,,,,,
203432,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_13.png,19,20,,,,,,,,,,
203433,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_14.png,19,27,,,,,,,,,,
203434,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_15.png,19,27,,,,,,,,,,
203435,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_16.png,19,27,,,,,,,,,,
203436,,,,item,no name,no description,objects,object,1,,,obj_set_casino_6x4_cardtable_17.png,19,27,,,,,,,,,,
203437,,,,item,no name,no description,objects,object,1,,,obj_set_casino_8x4_rullet_01.png,334,187,,,,,,,,,,
203438,,,,item,no name,no description,objects,object,1,,,obj_set_casino_8x4_rullet_02.png,168,121,,,,,,,,,,
203439,,,,item,no name,no description,objects,object,1,,,obj_set_casino_8x4_rullet_03.png,13,24,,,,,,,,,,
203440,,,,item,no name,no description,objects,object,1,,,obj_set_casino_8x4_rullet_04.png,9,9,,,,,,,,,,
203441,,,,item,no name,no description,objects,object,1,,,obj_set_casino_effect.png,32,31,,,,,,,,,,
203442,,,,item,no name,no description,objects,object,1,,,obj_set_casino_light.png,57,64,,,,,,,,,,
203443,,,,item,no name,no description,objects,object,1,,,obj_set_catroom_1x1_dogtree.png,44,52,,,,,,,,,,
203444,,,,item,no name,no description,objects,object,1,,,obj_set_catroom_1x1_rat.png,48,33,,,,,,,,,,
203445,,,,item,no name,no description,objects,object,1,,,obj_set_catroom_1x1_tree.png,53,89,,,,,,,,,,
203446,,,,item,no name,no description,objects,object,1,,,obj_set_catroom_1x2_wall.png,42,82,,,,,,,,,,
203447,,,,item,no name,no description,objects,object,1,,,obj_set_catroom_2x1_cat2.png,67,60,,,,,,,,,,
203448,,,,item,no name,no description,objects,object,1,,,obj_set_catroom_2x1_catscratch.png,82,94,,,,,,,,,,
